query_path,nearest_ref_path,nn_lpips
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00087_g00500.png,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2023-34_1705458571228_y294_aug1.jpg,0.088691
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00088_g00517.png,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2023-33_1702358152947_y294.jpg,0.158287
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00089_g00518.png,dataset_v3_patches/train/Cable/__JH2022-5_1654911357028_y219_aug2.jpg,0.295121
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00090_g00520.png,dataset_v3_patches/train/Miss/普通样片_7G_棉纱_吊线_DX2023-45_1709974595139_y073_aug2.jpg,0.072009
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00091_g00530.png,dataset_v3_patches/train/Move/普通样片_5_7G_移针_棉纱_YZ2022-4_1655270162706_y294_aug2.jpg,0.319260
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00094_g00546.png,dataset_v3_patches/train/Links/__JT2022-10_1652660915033_y219_aug2.jpg,0.354826
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00095_g00554.png,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2024-10_1718152392227_y146.jpg,0.114461
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00096_g00567.png,dataset_v3_patches/train/Cable/普通样片_5_7G_棉纱_绞花_JH2023-41_1710404005709_y292_aug2.jpg,0.303848
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00100_g00593.png,dataset_v3_patches/train/Miss/普通样片_5_7G_棉纱_局编_JB2024-10_1733388821957_y000_aug1.jpg,0.230448
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00101_g00600.png,dataset_v3_patches/train/Move/普通样片_5_7G_棉纱_摇床_YC2023-16_1702357966845_y146.jpg,0.324364
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00102_g00602.png,dataset_v3_patches/train/Cable/普通样片_7G_棉纱_绞花_JH2023-25_1697099503225_y292_aug1.jpg,0.233967
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00103_g00608.png,dataset_v3_patches/train/Tuck/__GB2022-11_1672387347513_y219_aug1.jpg,0.314557
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00104_g00635.png,dataset_v3_patches/train/Cable/普通样片_7G_嵌花_棉纱_QH2023-6_1690940357009_y000.jpg,0.209263
evaluation_results/fined_v2.2_classaware_rank2_mem8_12_best_cfg4.5/generated_images_for_fid/class000_Cable_00105_g00636.png,dataset_v3_patches/train/Cable/普通样片_5_7G_包芯纱_绞花_JH2023-34_1705458571228_y292_aug2.jpg,0.124798
